3258 884 5613 1596 2222 ,3990 306 5439 1498 2119 
4982 9175 2833 918 7136 ,4734 9723 2504 781 8008 
3781 880 9825 1183 6712 ,3153 347 9257 1280 6148 
8018 4588 5266 9503 811 ,8160 4499 5633 9509 176 
118 6500 7212 8058 4368 ,919 6133 7090 8563 4364 
3496 4865 7634 2370 9723 ,4085 4535 7925 2743 9655 
741 5884 4075 6244 2245 ,78 5243 3714 6934 2175 
5880 6892 8868 2642 1489 ,5184 6505 8977 2252 1646 
946 1206 4529 5823 8719 ,164 987 4891 5361 8561 
6050 5761 4957 4126 7756 ,6706 5495 4436 4115 7396 
2708 6451 4988 5771 1819 ,2605 6430 4891 5730 1730 
5311 9397 1795 136 6902 ,5897 9914 1723 558 6609 
7658 683 8785 4215 2567 ,7851 609 8365 4728 2302 
3832 7230 2339 5138 6559 ,3815 7657 2771 4845 6627 
8865 3641 3025 724 5852 ,8985 3423 2153 823 5351 
3193 5851 130 8000 9255 ,3417 5710 248 6989 9392 
8352 3201 9616 5898 4241 ,8048 3890 9207 5309 4507 
3354 6616 4747 244 9460 ,3699 6858 4223 413 9867 
3159 8399 20 7213 5458 ,3954 8571 578 7577 5339 
4446 1725 4056 612 8383 ,4459 1749 3935 75 8608 
1174 9169 7685 15 5834 ,1098 9700 7484 578 5920 
6930 7888 2321 318 8987 ,6676 7373 2452 886 8614 
4388 8473 1665 5338 6530 ,5052 8799 2080 5309 6768 
7346 9317 2240 8228 6673 ,7107 9645 2836 8493 6241 
2407 7797 904 8830 4777 ,2699 7152 560 8019 4920 
8728 4056 311 2404 4820 ,8018 3680 7 2875 4550 
1746 9473 3294 4557 6046 ,2079 9585 3575 4205 6363 
8235 5368 1942 7475 340 ,8184 5254 1384 7049 678 
4142 5444 2743 387 9730 ,4140 5510 3022 910 9967 
9844 3803 8284 7685 6430 ,9964 3530 8814 7816 6348 
2562 5363 9874 669 3677 ,2319 5915 9969 431 4147 
582 7618 3463 2499 6609 ,890 7792 3300 2295 6445 
802 4126 5572 7264 6264 ,799 3281 5912 7048 6786 
1006 3517 5559 9126 4193 ,1705 4030 5152 9973 4875 
2162 9623 5399 492 1924 ,2577 9965 5682 820 1479 
8796 4010 4678 9496 2808 ,8207 4100 4413 9589 2148 
2657 104 8205 5243 6398 ,2266 974 8186 5655 6346 
1133 6299 7881 2153 3857 ,1800 6155 7536 2118 3961 
2221 6696 1641 397 7355 ,3075 6860 1170 621 7977 
223 6259 8721 5805 2727 ,234 6560 8871 5246 2601 
5039 7125 173 3632 6488 ,5110 7098 218 3473 6733 
8802 6779 1059 5532 4642 ,8830 6349 1833 5943 4755 
1676 6757 2278 8272 5956 ,1489 6534 2763 8670 5182 
6390 7912 3708 2328 9907 ,6133 7580 3642 2446 9557 
8027 5921 638 2384 9143 ,8294 5469 112 2301 9277 
709 3460 2720 2061 7825 ,66 3776 2514 1529 7734 
1601 2951 8172 3263 4209 ,1817 2694 8811 3361 5080 
1482 470 2430 4883 7631 ,1016 383 2881 4813 7650 
8732 2368 6147 3725 7377 ,8964 2667 6514 3908 7795 
9346 4707 5464 8750 1074 ,9715 4691 5978 8954 1977 
6736 5848 589 7682 3836 ,6926 5186 229 7855 3326 
3023 7138 1199 4698 6609 ,2516 7718 1968 4161 6532 
4498 7180 2092 4026 9196 ,5057 7234 1844 3543 9717 
6997 779 8878 6418 9951 ,7627 775 8644 6891 9275 
4944 2375 7514 8380 6260 ,4733 2500 7571 8496 6977 
4677 8692 6229 5597 39 ,4699 8042 6367 5531 279 
1784 8299 7471 2722 4467 ,1725 8062 7196 2586 4818 
2245 9836 5908 5089 7335 ,2295 9426 6025 4938 7846 
5202 6227 914 8932 5040 ,5850 6421 215 8034 4659 
9499 1142 6889 4307 3988 ,9722 1225 6950 4711 4094 
8180 7758 1131 6561 4605 ,8722 7155 2071 6139 4845 
2854 63 5761 4387 6130 ,2246 873 5732 4697 6310 
3159 1644 6400 4826 9533 ,3764 1873 6576 5126 9188 
5059 9128 5786 2468 3332 ,4472 9752 5978 2501 3809 
9745 2057 2876 8327 849 ,9976 1890 2314 8041 736 
7573 8954 5611 4073 9730 ,7170 8670 5851 3747 9409 
4432 8514 1514 3841 970 ,4187 8780 1468 3536 512 
1942 9681 5871 4629 6478 ,1841 9602 5514 4620 6333 
5265 9832 2187 6936 1649 ,5865 9442 2806 6504 1155 
1438 2696 3255 5384 9174 ,1845 2180 3715 5802 9287 
2568 9443 1380 658 3667 ,2419 9390 1737 634 3905 
7268 483 2951 3952 4312 ,7427 888 3109 3303 4651 
7401 2209 1093 8597 4302 ,7795 2755 1619 8409 4311 
7000 1513 2601 8159 6471 ,7543 1524 3057 8918 6909 
4838 9193 3760 8479 1919 ,4524 9975 3729 8751 1510 
3288 824 6020 6411 2714 ,3398 781 5185 6378 2355 
5380 830 8834 4048 2243 ,5172 319 8101 3356 2750 
1608 7390 2537 9883 3429 ,2070 7147 2366 9967 3250 
8781 626 4841 3953 7180 ,8190 561 4464 3625 7649 
4208 401 5661 3715 7372 ,4837 960 5213 3582 7980 
3511 1826 5704 6757 2793 ,3367 1689 5341 6172 3125 
7185 5235 2480 3659 6786 ,7435 5156 2715 3656 6972 
5260 1213 9994 4999 8580 ,5857 1062 9195 4639 8397 
1547 7659 466 9947 8049 ,1207 7104 963 9972 8606 
3266 7452 2945 9685 145 ,3205 7750 2257 9300 136 
9603 7707 4448 6979 824 ,9064 7386 4746 6472 70 
5267 6409 8313 2846 9045 ,5955 6892 8919 3085 9572 
2284 6199 1558 761 5458 ,3026 6373 1744 669 5395 
8725 4112 9173 5230 1088 ,8534 4051 9200 5675 2093 
6228 816 7581 9176 4741 ,6111 733 7930 9570 5126 
5741 1568 5043 6273 3688 ,5308 1447 4749 6881 3848 
3561 2013 5703 2632 99 ,3389 1560 5488 2628 833 
1693 9543 4442 7690 5910 ,1412 9663 4757 7053 5175 
1238 3630 5607 648 8267 ,1162 3318 5681 340 8209 
5428 1210 776 3922 8710 ,5342 1198 696 3935 8283 
9196 4837 7002 6684 3457 ,9979 4584 7886 6692 3793 
6036 844 4919 5985 1119 ,6479 117 4893 5651 1789 
8162 6420 1734 9295 388 ,8412 6826 1993 9420 166 
1574 3785 7322 6612 8569 ,1789 3222 7165 6336 8269 
3092 3538 6141 7634 671 ,2551 4032 6538 7739 930 
876 2769 4933 6017 3871 ,681 2180 4358 5641 3799 
1095 9782 5042 8359 848 ,1429 9903 4749 8243 632 
286 6843 2650 4236 1459 ,684 6464 2546 4371 1532 
3143 8671 4931 846 5196 ,2199 8955 4886 714 5146 
2942 8486 1193 4079 44 ,3037 8661 1868 4042 374 
2508 5193 2057 113 6106 ,2380 5446 1379 70 6965 
3000 4989 9384 6717 7191 ,3052 4880 9566 6097 7046 
9198 6899 4868 2396 3759 ,9688 6420 4215 2245 3321 
9853 7970 3074 8144 1295 ,9419 7752 2146 8227 1994 
5046 3233 9084 7581 2988 ,4174 3282 9355 7604 2487 
9503 2460 1085 5053 8738 ,9795 2240 1582 4703 8481 
7934 5425 8034 6182 4059 ,7603 5912 8479 6393 3568 
5770 9220 7568 832 2923 ,5647 9424 7496 50 3000 
70 7115 1164 6257 9018 ,794 7415 1996 6764 9310 
9150 7003 3831 6368 2078 ,9172 7780 3730 6340 1020 
3884 5341 8541 8004 6418 ,3848 5322 8379 7137 6374 
1640 19 2931 4790 6213 ,1491 287 3094 4545 6720 
9411 8940 6199 4659 7190 ,9246 8736 6721 4426 7780 
613 1012 6508 7658 9832 ,762 2100 6745 7488 9031 
4460 9763 1676 532 2668 ,4814 9770 1256 246 2260 
9345 8679 2325 4787 192 ,9171 8462 2425 4903 965 
9792 3008 6085 4881 201 ,9415 2631 6160 4276 57 
8616 3521 2362 9889 5965 ,8252 3317 2433 9591 5249 
4151 7910 6672 8286 1230 ,3782 7376 6943 8737 1978 
5031 6977 9575 8397 5684 ,4283 6353 9552 8284 5480 
4042 5931 963 9108 2509 ,3266 5441 351 9104 2443 
4238 2815 1305 657 8846 ,4340 2656 1004 937 8200 
4545 5527 900 6770 8300 ,5131 5681 80 6867 8643 
2101 7531 5097 3514 9504 ,1350 7633 4489 3686 9445 
4561 7534 2559 37 5196 ,4570 7984 2297 92 5172 
8058 3270 9631 6937 215 ,8544 3806 9439 6765 240 
7017 5290 2757 692 6944 ,7820 5238 2659 580 6177 
9318 2941 8196 1983 7322 ,9517 2343 8041 985 7400 
2174 6370 7280 4600 560 ,2564 6156 7177 4256 219 
1 6216 1319 5490 7533 ,101 6531 1323 5147 7721 
2275 3483 8362 5539 2086 ,2941 3531 8825 5428 1414 
270 3543 2886 6845 7169 ,583 4058 2947 6871 7269 
4024 2510 7858 5990 231 ,4097 3036 7366 5444 155 
4855 2454 4048 9835 6393 ,4810 2893 3708 9081 6559 
7509 9073 2673 1543 8184 ,7981 9981 2496 2041 8906 
7403 2360 6457 206 4982 ,7560 2316 6334 803 4359 
1679 2562 9374 4110 6700 ,1069 2348 9064 4151 6675 
4680 2091 3311 6563 8991 ,4212 1402 3377 6535 9586 
9030 715 8783 7953 4069 ,9155 297 8369 7989 3746 
4422 9656 3788 6160 5233 ,4263 9987 3837 6954 5849 
1442 2524 6386 5470 9050 ,1209 2122 6514 5419 9159 
9804 6426 2530 3353 5555 ,9426 6480 2979 3652 5942 
3587 5937 9850 2083 149 ,3719 5391 9145 1109 413 
4136 9495 8831 2786 4407 ,3559 9071 8093 2442 4288 
9624 6914 7803 3997 8046 ,9368 6243 7433 3672 8749 
8094 4780 549 6640 3020 ,8705 4772 507 6550 2996 
7312 8904 6260 1344 5908 ,7707 8060 6961 1571 5642 
1307 956 6609 5369 2551 ,1247 550 6634 5747 2201 
987 6252 5387 7033 2238 ,1784 6415 5596 7179 2361 
4798 2380 5869 8632 9469 ,4900 2744 5515 8645 9713 
6920 9703 8534 7145 700 ,6331 9562 8940 7081 770 
428 6844 5991 7971 3071 ,913 6145 5338 7318 2685 
2709 970 7670 9206 5625 ,2377 44 7457 9480 5316 
874 7586 4928 9842 5478 ,279 7577 4556 9955 5917 
382 4093 4232 7022 8205 ,170 4032 4742 7088 8325 
6508 9460 7012 4051 2403 ,6979 9287 7413 3493 3025 
5342 7954 1498 4794 6038 ,5491 7500 2025 4482 6650 
5244 6939 9403 3431 8081 ,5921 6758 9587 3452 8046 
6851 4185 8082 2384 1574 ,6300 4368 8425 2599 1269 
4943 3740 5141 2667 8198 ,4228 3485 5989 2406 8823 
3304 260 9936 2294 7925 ,3794 228 9405 3078 7447 
9887 8803 3389 228 6376 ,9537 8673 3628 108 6062 
7650 5384 8857 9942 327 ,7002 5937 8623 9696 439 
5506 9484 4115 7869 1360 ,5340 9049 3334 7983 1365 
6004 9951 3540 5010 2891 ,5575 9383 3526 4226 2879 
8811 1511 5530 535 2118 ,8570 1500 5670 911 2666 
8688 5380 3212 4670 3133 ,8283 5747 3448 4573 2345 
7659 228 1687 8953 6508 ,7999 686 1790 8109 6297 
6700 3312 2710 577 4499 ,6874 3289 2549 904 4170 
8991 6367 8802 7617 5881 ,9966 6146 8199 7001 5197 
3640 8266 6117 262 9512 ,3990 8621 6090 687 9979 
2538 4408 272 9283 8139 ,2882 4889 772 9303 8509 
585 1854 8626 5987 9926 ,14 1483 8633 5626 9259 
7238 6309 8561 4366 3181 ,7058 6149 8404 5038 4076 
4833 9429 8197 6513 2292 ,4747 9506 8274 6948 2435 
7468 6299 9432 2092 3568 ,7310 6948 9064 1085 4131 
5627 8011 8702 657 1007 ,5938 7329 8211 875 1070 
1825 2758 4881 9595 754 ,1495 2228 4448 9731 522 
5802 6556 8287 1467 4734 ,5585 6693 8137 1988 4461 
6486 8117 4688 3248 2065 ,6127 8139 4431 3447 1349 
7763 9368 3456 8876 41 ,7396 9479 3792 8507 201 
6632 4098 9731 5535 7040 ,6099 3321 9119 5923 7379 
8103 5129 6627 2897 5624 ,8902 4945 6956 2692 5191 
5614 4367 923 9222 2938 ,5375 5072 861 9865 3056 
5279 317 7826 1079 2273 ,5272 13 7518 1499 2551 
6591 7241 689 8461 9854 ,6377 7287 561 8082 9388 
1951 3205 282 8344 5029 ,2094 3250 483 8202 4550 
3553 1143 8870 4259 7402 ,3416 1330 8335 4522 7596 
3928 6134 4416 7414 8579 ,4019 6510 4597 7411 8489 
8727 1728 4777 7001 3043 ,8203 1668 4376 7211 2340 
4614 7250 2905 50 1629 ,4563 7359 2987 896 1199 
2043 904 2492 7703 6330 ,1093 128 2494 7653 6900 
1672 5238 7473 8209 9565 ,1025 5429 7511 8885 9748 
2340 3780 1705 5842 8974 ,2276 3808 1172 5716 8029 
718 8998 1202 6320 3785 ,945 9257 1042 6909 3556 
2608 5755 4165 3741 7757 ,3036 5184 4181 3532 7930 
6534 1571 9051 7747 4902 ,6550 1254 9425 6996 5110 
8348 3384 245 6788 2532 ,8946 3895 428 6669 2966 
1645 8604 9548 2162 6098 ,1535 8125 9114 3016 6574 
656 6165 7776 4919 2900 ,293 6140 7644 4944 2956 
2888 9139 8544 5766 4678 ,2694 9553 8383 5636 4794 
566 8877 5695 2105 6309 ,775 8675 5896 1495 6327 
9367 5444 8006 4140 3131 ,9449 5536 7414 3965 2299 
5903 4254 6117 1191 9405 ,6002 4754 6977 1561 9996 
5196 8738 1230 7261 6140 ,5252 8415 1293 7217 6433 
9700 5331 240 1025 6664 ,9203 5349 720 1951 6921 
2230 3461 582 6513 1895 ,2758 3714 512 6470 1521 
6310 8897 3613 5622 4706 ,6645 8619 3565 5549 5004 
8966 4592 2609 2081 6856 ,8271 5108 3058 1983 6438 
7200 8523 2209 739 1064 ,7192 8865 2801 303 1107 
2861 5561 1425 142 3527 ,2860 5596 1140 159 4137 
6705 903 9867 8320 3112 ,6045 340 8999 8915 2613 
6459 2417 4128 8182 7914 ,6335 2737 3429 8149 8002 
5863 9652 4220 6964 3008 ,5536 9779 4293 6179 2183 
452 4442 8516 6581 7008 ,34 4855 8188 6667 7054 
5729 6489 9168 8528 5058 ,5843 6777 9414 8661 4801 
8690 4112 4430 2982 9180 ,8668 3282 4715 3076 9510 
9466 440 8661 5233 6256 ,9784 958 8162 5310 6691 
8634 5867 4145 4454 7291 ,8727 6022 3259 5067 7866 
8234 4622 3026 7618 1335 ,8437 5029 2204 7957 1842 
9671 1927 270 2416 7755 ,9135 1751 446 2468 7397 
2633 6315 3979 7581 4844 ,2347 6909 3707 7401 4937 
8782 7361 595 3461 2958 ,8596 7518 972 3412 2540 
1251 6179 7864 6025 2444 ,1576 6198 7994 5400 2907 
4981 1671 5287 8283 6306 ,4798 1975 5939 8971 6143 
8105 7282 293 2811 4038 ,8085 7331 953 3108 3690 
6499 3978 1940 7581 8218 ,6573 3799 1072 7472 8864 
5220 643 9786 4749 7450 ,5978 74 9607 4882 7073 
8582 4553 6636 2799 1792 ,8535 4374 6399 2936 1968 
2770 8491 248 4903 3835 ,2818 8478 558 5124 3488 
5653 119 3199 4918 7773 ,5782 407 4126 4973 7569 
9114 5307 5060 6195 747 ,9022 5289 5110 6956 886 
6846 1271 5002 7604 9695 ,6708 1959 4221 7009 9674 
4316 160 2835 1928 6928 ,4507 399 2668 1496 6235 
597 8032 5049 5357 7914 ,691 8653 4996 5863 7761 
3055 8243 3211 963 9696 ,3004 8398 4088 157 9098 
8345 7925 9173 5444 3740 ,8314 7982 9665 5311 4109 
766 6099 7444 4890 5766 ,32 6240 7027 4938 5279 
4409 3309 2580 201 5640 ,4885 3714 2460 751 5686 
4614 6699 2590 1140 8611 ,4573 6514 2377 1222 8608 
8172 2833 8010 4399 5962 ,8715 2899 7331 4221 5592 
7796 1856 6623 2672 8987 ,7520 1194 6500 2907 8838 
7889 5412 3032 3571 4238 ,7237 5493 2435 3932 5091 
8237 384 9352 1849 6109 ,8865 687 9264 1695 6658 
844 9386 4941 1141 2130 ,353 9313 4948 1130 3102 
310 9621 7308 8825 5247 ,827 9197 7151 8534 5220 
5493 9418 8959 683 6055 ,5789 9741 8834 849 6283 
5083 6299 9462 7875 6009 ,4970 6908 9038 7955 5962 
8483 931 1290 3719 5295 ,8880 588 1860 3408 5645 
242 8731 5533 1860 9305 ,70 8933 5638 2060 9644 
7384 6133 4462 8766 3420 ,7764 6177 4480 8444 3463 
8041 4756 9603 6875 269 ,8873 5039 9670 6269 724 
1455 9745 5782 6604 3006 ,1426 9685 5265 6964 2707 
4199 2214 1550 8451 90 ,4982 2482 1965 8752 977 
1414 7534 8878 2529 5111 ,1486 7481 8816 2915 4204 
5949 2909 7537 8766 309 ,5570 2640 7488 8749 2 
8549 7493 6514 9381 3928 ,8764 7148 6062 9534 3955 
7479 5066 5960 3426 6080 ,7113 4405 5715 3751 6527 
9284 3766 2650 7163 4603 ,9547 4076 2587 7315 4760 
3791 8658 5945 4920 9953 ,3405 8657 5235 4562 9133 
5142 572 3373 9826 2103 ,5674 748 3282 9041 1986 
4788 7090 8637 9208 1033 ,4661 7674 8976 9682 1336 
5743 9464 7087 2045 4787 ,5839 9071 7146 1898 5046 
9633 5307 2089 8915 209 ,9217 5829 2066 8796 293 
35 2934 5454 9341 5011 ,110 2400 5738 9031 4526 
2561 3339 9815 5820 7101 ,2606 4039 9532 5511 6994 
760 4222 9097 5733 8271 ,274 4552 9075 5578 8461 
5587 6519 7408 4470 3261 ,5857 6793 7914 4623 3717 
5808 1719 9113 3001 6835 ,5803 1216 9604 3004 6133 
145 9016 5191 3641 7903 ,620 9664 6000 4022 7803 
4464 9869 7237 5333 6156 ,4854 9850 6997 5377 6733 
1734 7915 5843 6345 803 ,1415 7985 5999 6745 249 
1048 7175 4151 9032 2395 ,1699 7212 4078 9508 2136 
282 6053 7991 3215 8207 ,264 6101 7717 3327 8694 
918 9729 7983 4620 3691 ,908 9590 7263 4516 3250 
6886 8340 7112 3822 1591 ,6769 8044 7718 3194 2080 
8521 5817 2413 2093 3623 ,8830 5414 2548 1446 3896 
2073 9205 8155 3489 3002 ,1356 9068 8472 3605 3085 
9408 1890 8970 3844 5995 ,9598 1094 8356 3541 5863 
4407 1506 5286 6047 2151 ,4804 1035 5195 6923 2510 
2130 5229 7991 4639 731 ,2919 5637 7506 4342 37 
2221 7189 544 5049 9026 ,3139 7754 897 4205 9364 
4003 1979 4858 5492 7802 ,3603 1110 4695 5177 7321 
2758 8492 5078 5844 551 ,2313 8737 4674 5196 601 
9878 5339 7437 8715 568 ,9496 5581 7859 8543 843 
4520 5441 1475 2973 8838 ,4542 5536 1163 2957 8385 
9193 8917 7478 6179 1087 ,9779 8080 7994 6419 1113 
6076 1014 8017 5445 3912 ,6559 2057 8853 5410 3656 
2011 5034 5377 8449 9170 ,1009 4386 5936 8618 9059 
8410 840 9400 4349 7899 ,8622 967 9456 4966 7654 
9870 2703 8205 394 6822 ,9527 3071 8235 938 6454 
615 6826 9434 2979 3476 ,655 6122 9539 2494 4107 
3693 7988 4458 595 8404 ,3398 7934 5033 186 8116 
9143 6713 4279 2932 7049 ,9273 6667 4602 2962 7196 
8621 6453 7378 564 2767 ,8594 6542 7597 234 2608 
9093 7287 5203 4814 6372 ,9143 7899 5212 5024 6754 
4094 8570 7840 6721 2502 ,3381 8800 7438 6352 2705 
4192 7441 5278 2294 8124 ,4332 7952 5677 2124 8310 
5747 6636 9156 7680 4566 ,5722 6303 9186 7397 4375 
3604 6326 5015 8230 88 ,4097 6432 5095 8586 949 
9763 8713 575 2696 1695 ,9370 8551 775 2536 1483 
6021 8945 6202 3211 7028 ,5818 8227 6298 4009 7965 
3658 5308 7531 9943 1516 ,3686 5486 7397 9817 1053 
5166 2685 4911 8804 574 ,5275 2814 5045 8564 873 
2134 7938 4402 5214 8188 ,2313 7018 5122 5312 8365 
3238 7116 304 8957 9837 ,3558 7837 538 8861 9912 
6520 819 9161 5261 3452 ,6845 772 9226 5316 3894 
4429 686 9294 1302 8179 ,4952 928 9902 1413 8879 
8598 2240 9417 1618 7691 ,8634 2168 9845 2067 7864 
906 3347 4887 2135 8330 ,252 3159 4236 2314 8731 
9570 1643 90 3230 8294 ,9848 1214 905 4094 8463 
4398 8696 2468 7041 191 ,4298 8876 2200 7124 754 
8211 9238 5805 4361 7895 ,8552 9660 5574 4610 7442 
5491 2938 9871 8368 7297 ,5450 2227 9508 8502 7279 
7081 149 4822 3382 2705 ,7067 408 4295 3448 2807 
4177 8079 7524 6246 744 ,4906 8395 7220 6850 840 
1593 5585 4357 905 3357 ,1923 5756 4411 229 3693 
352 2654 9333 4805 7166 ,922 2242 9634 4386 7431 
298 4082 7568 1212 4633 ,223 3254 7377 1777 4230 
7251 9532 2602 6327 8886 ,7043 9486 2254 6673 8609 
503 7601 5917 4827 6566 ,954 7722 5141 4592 6199 
8061 1788 6079 7717 9725 ,8045 990 6420 7487 9514 
6832 7344 4491 3792 2255 ,6923 7570 5126 3504 2643 
6654 7645 2754 9971 4447 ,6278 7216 2289 9337 4462 
3668 7182 493 1807 2133 ,3745 7455 506 1924 2824 
839 1526 7767 2604 5805 ,465 1006 7660 2982 5966 
2406 9523 7654 5498 3891 ,2886 9670 7713 5735 3454 
7740 8848 6770 36 4802 ,7826 8122 6912 192 4887 
6051 4822 3019 7259 1950 ,6591 4979 2493 7850 1888 
4785 9142 8409 3109 5146 ,4543 9089 8105 2383 5592 
6218 4144 2597 190 5422 ,6324 3848 2709 730 5657 
5057 312 1437 9490 6431 ,4301 739 1086 9111 6598 
5603 2291 4345 9000 1078 ,5561 2152 4459 9565 988 
9796 1139 3312 5138 387 ,9956 1153 3544 4309 808 
9533 1866 3261 17 2291 ,9133 1651 3226 281 2370 
8877 7296 2434 1820 3773 ,8240 7849 2490 1466 3202 
3560 7471 5704 4416 1313 ,3152 7880 5766 4591 2035 
5974 7700 9180 2137 3363 ,5174 7800 9841 2464 3473 
2080 2133 8005 9874 6689 ,1965 2358 7675 9056 6581 
7057 3044 8607 4039 6045 ,7934 2841 8238 4041 6078 
7750 5758 6149 4633 2453 ,7769 5864 6664 4447 2130 
6439 4224 8885 2012 3005 ,6092 4561 8728 1675 2238 
266 3591 8280 6722 4294 ,701 3939 8912 6498 4619 
3717 5047 6849 2112 7377 ,4059 5081 6171 1475 7307 
193 5013 6131 3217 8291 ,585 4754 6584 3446 8444 
8929 7435 5602 2457 9773 ,8835 7564 5604 2822 9004 
4519 3476 6206 8861 5818 ,4418 3863 6619 8136 5465 
4221 1225 2214 5520 8025 ,4982 1896 2594 5553 8916 
2675 3938 6706 4273 7924 ,2608 4012 6368 4836 7213 
5024 5495 7529 6873 8285 ,4993 5337 7399 6944 8424 
9771 8208 4388 1184 367 ,9647 8317 4405 1788 836 
2590 7619 3231 8756 9561 ,2889 7065 3649 8430 9252 
150 4691 8906 3681 2019 ,586 4794 8949 3740 1117 
2411 4835 4147 405 7349 ,2126 5089 3741 910 7084 
9463 1722 5208 6833 4001 ,9093 1197 5625 6975 3345 
8730 4725 5144 2041 7978 ,8160 4444 5810 1995 7648 
4443 2532 584 5281 1150 ,4574 2696 610 5288 1011 
4020 5273 9998 2767 670 ,3287 5959 9955 2670 421 
9887 3805 431 8325 4330 ,9606 3897 812 8359 4212 
3024 9648 5583 6051 1323 ,3118 9719 5750 6059 1468 
6997 2344 8760 5394 1601 ,7915 3057 8576 5189 1408 
9442 464 7711 1395 2881 ,9970 272 7206 1230 3142 
6885 2150 1042 3393 8848 ,6897 2773 1692 3244 8074 
105 7378 8378 9518 2739 ,27 7455 8987 9702 2643 
9817 4839 6160 2497 5873 ,9750 4880 6376 2745 5678 
5641 8072 6496 7752 2442 ,5409 8647 6038 7131 3050 
4647 9135 8185 2533 112 ,5022 9467 8339 2365 688 
8442 9833 2420 349 3568 ,8500 9779 2283 865 3274 
8755 6323 7660 4713 5596 ,8701 6079 7869 5114 5413 
5151 6057 813 7773 4989 ,5181 6837 176 7212 4715 
5290 8099 4239 3326 1185 ,5946 8062 4361 4128 1796 
605 3823 8474 9376 5058 ,682 3590 8432 9609 4385 
1076 5318 6700 438 9990 ,1329 5591 6664 27 9707 
960 3953 6004 2918 7823 ,733 4076 5539 2554 7900 
4782 9884 6810 2988 8135 ,4946 9727 6964 2176 8782 
8197 8998 5340 6897 2447 ,8786 9463 5710 6229 2618 
8925 4744 2844 7722 9572 ,8651 5070 2763 7311 9699 
4311 3454 9655 8496 6308 ,4710 3980 9911 8750 6846 
4483 131 8459 4124 9964 ,4968 180 8217 4087 9773 
9037 5786 6990 8799 5023 ,9242 5732 7432 8058 4754 
1829 9506 4141 6934 2208 ,1411 9554 3401 6817 2146 
1722 6167 2611 7994 383 ,1665 6075 2230 7515 799 
3454 7089 372 4632 9779 ,3429 7674 885 4496 9725 
3493 6581 4976 8646 1466 ,3482 6298 4662 8077 1162 
6380 7 8625 3761 5177 ,6235 22 8240 3924 5810 
2777 955 7749 8852 1054 ,2271 366 7846 8585 1022 
2783 5723 4271 4000 1451 ,2450 5412 4185 3394 1900 
6238 7729 8063 2656 480 ,6308 7821 8034 2988 590 
7707 8784 1974 5385 4309 ,7456 8061 1037 5365 4952 
9499 5054 5444 3680 7838 ,9630 4626 5183 4095 7872 
1189 9374 8326 3115 675 ,1774 9516 8822 2205 40 
8031 5201 3043 7285 4499 ,8662 5877 3078 7038 4564 
4891 9926 2698 1990 446 ,4895 9524 2693 2019 875 
8353 1375 4099 810 9735 ,8492 1626 3480 345 9084 
8420 2902 9006 1477 5586 ,8389 3042 9690 1596 5582 
8192 6614 9071 1187 5537 ,8773 6946 9681 1686 5269 
2209 23 6101 9641 5259 ,2253 932 6932 9432 5853 
6648 3596 702 8779 4340 ,6535 3490 595 8804 4922 
9054 645 5314 3816 1719 ,9277 486 5565 3891 984 
8891 6696 1654 7766 5885 ,8934 6253 1230 7529 6016 
4134 2838 5636 2087 7000 ,4082 2423 5476 1694 7546 
4001 5190 1742 5001 7819 ,3777 5454 1818 4423 6998 
1747 5823 8216 572 9737 ,1504 5164 8569 581 9395 
1891 8502 6510 547 5000 ,1160 8603 6454 91 4263 
3322 490 7061 2172 5244 ,3772 524 7091 3026 5980 
3003 5735 6246 4236 4122 ,2125 5334 6567 4343 3450 
4187 5354 1729 7831 2343 ,4896 6001 1576 7400 2855 
5715 3400 5037 6968 102 ,5374 3622 4707 6278 116 
7532 1423 9711 8730 4541 ,8007 1210 9009 8900 4946 
7279 2474 1858 9991 52 ,7893 2341 2031 9857 775 
5992 1113 7255 8111 4151 ,5911 1399 7572 8772 3467 
6086 4099 2436 955 9706 ,6673 3689 2868 552 9206 
8068 9329 2771 425 6728 ,8932 9514 2458 281 6151 
4270 7178 6297 1376 9648 ,4962 7803 6367 1923 9876 
7924 8162 6637 1006 336 ,7975 8634 6142 1362 298 
7670 208 4540 5713 6850 ,7557 67 4363 5435 6614 
8156 5391 9037 2043 4680 ,8248 5471 9397 1043 4730 
1106 8105 6622 3807 269 ,1905 8632 6443 3801 383 
9540 3207 5883 6407 2785 ,9310 3840 5194 6500 2609 
4708 3730 2890 6306 8176 ,4724 3519 3026 6497 8602 
4105 1275 8292 4382 2553 ,3253 1288 8689 4611 2268 
6372 802 2955 1485 7681 ,6370 110 2174 1481 7282 
2274 6345 8112 602 7409 ,2360 6681 8907 564 7786 
3309 5254 2769 201 1309 ,3266 5577 2886 636 1633 
7019 9898 5121 702 8554 ,7608 9617 4741 735 8209 
9029 5262 3575 5108 2907 ,9295 5346 4074 4872 2779 
3257 1781 250 6738 7136 ,4147 1024 423 6767 7483 
483 4817 2358 7880 6773 ,721 4577 2984 7552 6216 
6563 5972 2135 7077 8839 ,6667 5905 2404 7287 8436 
2270 7328 6479 8786 3461 ,2907 7393 6687 8397 4095 
6360 9191 5856 496 3893 ,6336 9615 5760 403 3198 
8269 6633 5634 771 7912 ,8347 6788 5986 905 7014 
478 2439 7630 8892 6261 ,418 2476 7907 8364 6480 
